sale_id,product_id,sale_date,quantity_sold,total_sale_amount,customer_region,discount_applied,shipping_cost
1406,194,2021-05-01,7,2261.07,South America,0.25,19.24
1407,174,2021-08-15,7,15540.59,North America,0.01,32.16
1408,24,2022-03-07,5,1489.82,South America,0.04,9.95
1409,234,2023-12-29,2,408.67,Asia,0.1,9.0
1410,119,2023-12-25,5,12373.44,Asia,0.04,40.91
1411,91,2023-11-06,1,2837.7,Europe,0.03,49.08
1412,212,2023-09-18,7,13128.45,North America,0.29,40.22
1413,246,2023-02-17,3,4446.21,South America,0.16,44.4
1414,152,2021-07-19,2,4778.19,Asia,0.16,36.52
1415,76,2023-11-21,9,8069.61,North America,0.08,9.46
1416,67,2021-07-12,3,2307.02,Europe,0.1,38.83
1417,33,2023-06-20,6,8159.12,South America,0.24,35.5
1418,153,2023-11-19,8,10882.32,Europe,0.18,16.66
1419,83,2023-03-15,3,7640.44,Asia,0.04,30.54
1420,214,2021-03-12,1,832.66,Asia,0.28,33.76
1421,201,2022-06-10,4,5464.06,South America,0.2,23.82
1422,104,2023-11-29,3,5473.61,South America,0.13,20.93
1423,217,2021-06-16,9,10762.64,Europe,0.09,47.87
1424,248,2022-06-27,5,3462.1,Asia,0.19,8.91
1425,126,2021-12-03,7,7681.24,North America,0.23,43.04
1426,40,2022-12-16,2,1029.72,Europe,0.22,47.52
1427,31,2023-04-07,10,4697.92,South America,0.02,38.45
1428,116,2023-08-01,1,1784.39,Europe,0.29,24.08
1429,42,2021-03-27,8,19816.29,North America,0.15,35.83
1430,242,2021-05-30,7,20594.56,North America,0.0,13.56
1431,211,2023-12-30,7,16589.61,Europe,0.21,38.74
1432,156,2023-03-06,9,11937.33,South America,0.21,6.91
1433,109,2021-04-05,3,2474.57,Europe,0.2,44.69
1434,140,2021-09-17,3,7992.42,Asia,0.02,42.77
1435,234,2021-11-09,1,197.52,Asia,0.13,22.06
1436,121,2023-05-26,2,2708.26,North America,0.1,35.56
1437,43,2021-08-29,5,5016.33,Europe,0.09,18.21
1438,206,2021-02-10,1,291.77,Europe,0.22,30.6
1439,207,2023-02-26,5,6443.78,North America,0.28,48.16
1440,227,2021-06-18,8,15913.59,North America,0.27,43.18
1441,196,2021-08-20,6,3618.9,Asia,0.0,25.72
1442,241,2022-09-03,6,8074.26,Europe,0.03,20.74
1443,238,2023-09-10,7,9587.91,South America,0.11,9.56
1444,26,2023-04-27,4,2162.98,Europe,0.03,28.14
1445,12,2022-02-07,7,7284.35,Europe,0.04,26.93
1446,85,2021-01-07,5,7083.72,Asia,0.07,22.79
1447,14,2022-12-24,6,13561.09,Asia,0.13,13.2
1448,161,2023-05-28,2,4149.36,South America,0.3,34.53
1449,245,2022-08-01,3,5341.77,North America,0.04,38.62
1450,27,2023-12-27,6,7482.57,North America,0.27,36.91
1451,147,2023-05-07,4,6247.0,South America,0.09,11.02
1452,41,2023-02-01,6,6908.49,Europe,0.27,12.21
1453,95,2021-01-19,8,16201.97,North America,0.29,49.23
1454,37,2023-04-24,7,16547.01,Europe,0.15,27.3
1455,72,2022-04-13,6,3382.3,South America,0.23,40.12
1456,118,2023-08-15,9,12904.16,South America,0.22,38.39
1457,235,2023-06-19,3,8638.22,North America,0.03,9.85
1458,182,2021-02-04,3,6249.0,Europe,0.05,27.5
1459,13,2022-11-30,1,405.22,North America,0.2,20.4
1460,140,2021-05-31,7,16365.43,North America,0.14,17.7
1461,131,2023-05-12,7,6304.61,Europe,0.07,11.86
1462,61,2021-02-22,4,7906.92,Asia,0.08,10.18
1463,246,2022-07-18,4,5645.98,South America,0.2,24.31
1464,188,2021-04-29,2,2131.26,Europe,0.21,27.61
1465,104,2023-07-03,4,5872.08,Europe,0.3,31.6
1466,26,2023-01-29,4,2140.68,Asia,0.04,23.06
1467,121,2021-01-21,4,4333.22,Europe,0.28,24.18
1468,35,2021-05-16,2,3010.48,Asia,0.26,22.12
1469,148,2021-05-02,4,5278.23,North America,0.07,24.17
1470,228,2023-04-21,9,818.55,North America,0.13,7.32
1471,97,2021-01-09,5,11545.44,South America,0.11,47.43
1472,170,2022-12-09,4,7155.58,North America,0.1,7.14
1473,185,2023-06-24,1,413.15,Europe,0.02,38.51
1474,96,2023-08-23,5,10290.54,North America,0.14,45.88
1475,179,2021-05-14,7,5872.52,Asia,0.06,47.67
1476,47,2022-03-29,6,9324.59,North America,0.09,9.36
1477,146,2021-12-14,9,10105.05,Asia,0.23,10.86
1478,87,2022-07-22,6,7937.89,Asia,0.22,31.5
1479,196,2023-08-06,4,1930.08,South America,0.2,14.45
1480,177,2022-11-30,2,1095.45,North America,0.27,10.87
1481,89,2022-11-03,1,1233.43,Europe,0.18,46.05
1482,227,2023-03-03,4,8610.78,North America,0.21,46.65
1483,248,2023-01-12,9,6231.78,South America,0.19,18.57
1484,133,2022-12-08,4,6274.9,Europe,0.16,11.92
1485,224,2021-02-21,4,401.0,Asia,0.13,37.02
1486,229,2021-10-25,6,1818.02,South America,0.13,37.28
1487,193,2022-03-06,2,1719.66,North America,0.14,28.57
1488,166,2023-05-08,3,468.24,Europe,0.18,36.35
1489,41,2021-04-28,5,7807.54,Europe,0.01,30.48
1490,66,2022-02-15,7,12035.06,North America,0.15,28.96
1491,6,2021-10-07,3,5179.94,South America,0.13,27.92
1492,204,2022-01-04,7,7860.93,North America,0.18,14.31
1493,2,2022-08-19,3,6958.03,North America,0.17,31.65
1494,78,2021-01-09,9,19232.04,Asia,0.14,36.85
1495,70,2022-05-15,5,8752.65,Asia,0.26,18.34
1496,30,2022-03-14,9,3176.67,Europe,0.04,15.08
1497,150,2022-08-09,5,14034.19,Asia,0.01,11.67
1498,160,2023-05-20,3,2140.93,Europe,0.08,40.58
1499,20,2021-01-30,4,8631.47,Asia,0.16,5.06
1500,154,2021-02-11,10,2748.84,Asia,0.29,19.61
1501,54,2023-02-10,3,1393.81,Asia,0.12,32.52
1502,200,2022-11-22,1,214.63,Asia,0.19,5.47
1503,211,2021-07-01,4,9359.78,Asia,0.22,17.59
1504,90,2023-06-07,1,805.65,North America,0.16,49.04
1505,18,2023-05-06,7,3685.9,Europe,0.28,16.58
1506,110,2023-07-28,8,6962.58,South America,0.07,17.1
1507,67,2023-11-20,3,2230.11,South America,0.13,37.84
1508,221,2021-03-16,6,8961.52,South America,0.04,26.56
1509,59,2022-09-28,3,2312.53,Europe,0.14,41.7
1510,249,2021-09-09,4,1638.79,Europe,0.17,47.45
1511,192,2021-09-11,5,12617.55,Europe,0.01,12.33
1512,156,2021-08-16,7,9284.59,Europe,0.21,13.45
1513,153,2021-06-28,2,2886.47,South America,0.13,25.48
1514,162,2022-07-07,2,272.63,North America,0.22,11.18
1515,122,2023-12-19,10,6276.77,North America,0.03,22.28
1516,214,2022-04-12,1,890.48,North America,0.23,34.0
1517,75,2022-04-11,3,893.89,Europe,0.07,8.76
1518,179,2022-10-23,10,8924.8,North America,0.0,48.49
1519,134,2023-03-10,9,5428.92,North America,0.22,20.23
1520,82,2021-06-06,4,9860.2,South America,0.04,39.19
1521,15,2023-05-26,3,2144.42,Europe,0.09,26.55
1522,214,2021-04-16,1,971.43,North America,0.16,17.04
1523,64,2022-11-25,1,668.63,Asia,0.25,9.63
1524,86,2022-05-12,2,1369.49,Europe,0.15,42.64
1525,64,2021-05-20,1,650.8,South America,0.27,6.08
1526,48,2022-07-18,7,6536.88,Europe,0.04,34.49
1527,41,2022-09-14,7,8722.36,North America,0.21,37.17
1528,157,2021-08-11,8,22099.28,North America,0.05,9.96
1529,118,2022-11-16,5,8179.99,North America,0.11,32.71
1530,52,2021-01-30,6,2926.71,North America,0.28,46.39
1531,114,2021-08-30,10,20186.84,Asia,0.05,24.29
1532,179,2021-12-25,10,8478.56,Asia,0.05,24.14
1533,40,2023-11-30,10,4950.6,North America,0.25,20.68
1534,94,2023-08-23,5,1149.17,Asia,0.27,34.78
1535,214,2021-10-18,2,1757.83,Europe,0.24,43.78
1536,166,2022-01-08,3,513.92,South America,0.1,22.58
1537,2,2021-06-13,2,5421.12,Asia,0.03,24.24
1538,60,2023-08-23,3,7827.26,Europe,0.03,49.76
1539,167,2021-04-13,7,9480.69,South America,0.11,27.24
1540,10,2023-02-01,7,8447.1,Europe,0.18,33.65
1541,2,2022-09-27,4,9948.03,South America,0.11,29.72
1542,11,2023-12-24,9,9769.03,North America,0.16,15.36
1543,17,2021-01-04,10,22722.14,Europe,0.21,28.71
1544,76,2022-04-19,2,1812.74,North America,0.07,5.13
1545,87,2021-07-16,6,8446.73,North America,0.17,48.09
1546,79,2022-06-11,1,1626.45,Europe,0.27,21.24
1547,230,2022-06-17,5,972.88,South America,0.14,42.59
1548,188,2022-07-28,4,5071.86,Europe,0.06,15.11
1549,92,2021-07-29,2,192.51,South America,0.29,36.68
1550,155,2023-09-14,1,576.76,North America,0.21,24.11
1551,238,2022-04-23,2,2462.38,Europe,0.2,8.32
1552,36,2022-09-21,1,548.41,Europe,0.04,11.36
1553,153,2022-01-01,2,3317.78,South America,0.0,42.4
1554,66,2022-11-18,3,4672.44,Europe,0.23,26.14
1555,173,2021-11-03,9,10489.95,South America,0.21,18.48
1556,147,2022-03-27,6,8958.62,North America,0.13,34.02
1557,126,2022-01-17,5,6911.69,North America,0.03,7.7
1558,139,2023-08-23,10,9608.37,North America,0.23,27.65
1559,164,2023-01-20,7,12370.31,South America,0.25,35.6
1560,212,2021-12-27,9,18781.35,Asia,0.21,16.61
1561,168,2022-04-03,4,1010.87,North America,0.13,12.06
1562,19,2022-11-04,9,14370.9,Europe,0.11,47.8
1563,190,2022-07-19,7,10034.2,Europe,0.19,14.85
1564,160,2023-10-07,9,5724.67,South America,0.18,8.47
1565,47,2021-12-31,8,12432.78,South America,0.09,33.89
1566,173,2021-12-25,3,4337.62,South America,0.02,21.72
1567,3,2021-09-04,4,9738.13,Asia,0.08,9.7
1568,99,2023-06-15,10,2446.21,Europe,0.23,20.1
1569,248,2021-11-20,5,4060.49,Europe,0.05,9.79
1570,44,2022-07-24,10,8387.0,Europe,0.0,45.94
1571,189,2022-07-29,9,21988.56,Europe,0.06,46.81
1572,169,2022-03-09,5,4632.72,North America,0.03,30.66
1573,150,2021-05-24,10,19846.33,North America,0.3,26.77
1574,142,2021-07-06,6,1247.4,Asia,0.03,18.89
1575,211,2023-01-07,5,10649.75,Asia,0.29,27.51
1576,14,2021-12-06,7,14184.59,North America,0.22,48.82
1577,49,2023-07-03,6,12559.54,North America,0.12,38.37
1578,148,2022-03-09,9,9705.14,South America,0.24,11.76
1579,103,2022-10-28,8,15734.95,Asia,0.18,43.34
1580,182,2022-06-29,3,6249.0,North America,0.05,25.84
1581,206,2023-06-06,4,1092.28,Europe,0.27,41.34
1582,45,2023-08-24,3,5988.65,Asia,0.3,27.57
1583,22,2021-03-29,8,10899.31,Asia,0.24,20.26
1584,21,2021-03-10,10,19845.54,South America,0.26,24.39
1585,199,2022-08-29,4,6824.85,North America,0.06,32.47
1586,155,2023-12-11,3,1817.9,North America,0.17,49.75
1587,235,2021-05-12,1,2849.72,North America,0.04,44.17
1588,148,2022-02-08,8,11010.51,Asia,0.03,19.12
1589,153,2021-10-06,3,4877.14,Asia,0.02,30.94
1590,166,2023-10-01,2,373.07,South America,0.02,36.98
1591,80,2021-01-09,5,7769.93,South America,0.3,49.03
1592,6,2023-11-05,3,4286.84,South America,0.28,48.73
1593,217,2022-08-12,1,1169.57,South America,0.11,17.9
1594,182,2022-02-14,10,15786.94,Asia,0.28,10.8
1595,32,2022-04-06,9,2864.9,Asia,0.25,47.84
1596,53,2021-11-06,2,4271.68,Asia,0.2,27.77
1597,141,2021-11-20,1,1539.47,Europe,0.19,33.97
1598,68,2023-10-25,9,10795.23,Asia,0.0,43.39
1599,113,2021-02-07,7,15321.4,North America,0.05,22.97
1600,14,2023-10-06,4,9144.64,North America,0.12,25.8
1601,244,2023-02-11,6,1522.1,South America,0.14,33.91
1602,194,2021-10-09,2,835.52,South America,0.03,37.93
1603,249,2021-06-11,7,3247.95,Asia,0.06,19.79
1604,14,2022-09-18,6,10911.22,South America,0.3,26.88
1605,86,2023-11-20,2,1482.27,Europe,0.08,6.72
1606,8,2022-08-14,8,16533.04,North America,0.04,14.61
1607,229,2023-08-16,10,2681.76,Asia,0.23,7.81
1608,135,2023-11-07,7,13486.14,Europe,0.29,14.6
1609,189,2021-06-12,1,1845.38,Asia,0.29,35.77
1610,246,2022-07-14,5,7145.7,North America,0.19,8.76
1611,64,2023-04-14,5,3922.64,South America,0.12,18.43
1612,223,2022-05-23,7,5479.87,Asia,0.16,35.13
1613,150,2022-09-26,3,6379.18,South America,0.25,9.16
1614,113,2021-11-16,6,9814.91,Europe,0.29,18.36
1615,12,2022-06-26,6,4682.79,Europe,0.28,26.67
1616,30,2021-04-05,7,2290.58,South America,0.11,36.18
1617,75,2022-02-27,1,265.92,Europe,0.17,45.22
1618,161,2023-04-16,2,4623.57,Europe,0.22,31.03
1619,86,2022-05-18,6,3866.78,Asia,0.2,42.06
1620,94,2021-06-07,1,299.1,Europe,0.05,25.64
1621,200,2022-08-30,8,1568.68,South America,0.26,10.11
1622,160,2021-06-16,5,3257.94,South America,0.16,5.17
1623,202,2022-04-30,3,3594.75,North America,0.19,33.75
1624,181,2023-01-11,1,1523.71,South America,0.07,49.06
1625,70,2021-02-24,9,16393.47,Europe,0.23,32.04
1626,121,2022-08-01,6,8485.89,North America,0.06,13.6
1627,219,2021-10-13,6,2575.99,Asia,0.24,5.73
1628,107,2023-12-01,9,15612.88,South America,0.25,10.61
1629,18,2021-09-08,8,5148.56,South America,0.12,20.83
1630,66,2022-03-09,9,12925.05,Europe,0.29,20.11
1631,15,2023-06-17,8,5467.08,Europe,0.13,12.96
1632,12,2023-08-29,9,8487.56,South America,0.13,17.83
1633,11,2021-09-06,5,5104.19,North America,0.21,47.21
1634,95,2022-09-02,2,4335.74,North America,0.24,9.67
1635,116,2021-05-04,10,18095.18,North America,0.28,9.67
1636,232,2023-03-12,8,7627.36,Asia,0.15,41.26
1637,241,2022-07-27,7,9128.63,South America,0.06,39.96
1638,14,2021-02-17,2,4884.07,North America,0.06,26.13
1639,100,2023-09-27,6,3985.23,South America,0.29,46.13
1640,178,2023-08-20,7,12354.23,Europe,0.0,21.86
1641,102,2022-08-16,9,6158.47,Asia,0.09,44.58
1642,161,2023-11-11,5,11114.36,South America,0.25,40.78
1643,183,2021-04-12,4,9151.44,North America,0.0,45.91
1644,135,2022-01-02,1,2686.37,Asia,0.01,40.57
1645,218,2022-09-02,6,8514.15,South America,0.05,30.75
1646,187,2021-04-19,4,1653.29,South America,0.17,22.61
1647,9,2022-03-28,1,600.56,Europe,0.24,31.0
1648,102,2021-10-07,7,3737.19,Asia,0.29,12.82
1649,112,2021-02-13,9,14308.6,Europe,0.05,15.39
1650,44,2021-01-04,9,7246.37,South America,0.04,30.96
1651,114,2021-10-10,5,7968.49,Asia,0.25,12.16
1652,69,2022-01-26,4,5679.89,North America,0.03,6.15
1653,65,2021-05-30,10,24105.96,North America,0.05,32.81
1654,14,2023-05-25,10,23121.4,Europe,0.11,38.41
1655,86,2022-07-01,8,5220.16,Europe,0.19,39.99
1656,161,2023-02-09,4,9484.26,Europe,0.2,14.98
1657,150,2022-05-30,9,19137.53,South America,0.25,37.68
1658,126,2022-02-07,5,5700.36,Europe,0.2,17.37
1659,189,2021-09-06,1,2105.29,North America,0.19,31.07
1660,6,2021-03-31,2,3413.6,North America,0.14,31.82
1661,226,2021-11-20,3,658.18,North America,0.08,45.26
1662,197,2022-06-09,2,2606.0,Europe,0.15,21.26
1663,119,2023-07-13,7,17503.26,South America,0.03,40.79
1664,248,2022-07-24,2,1453.23,Europe,0.15,33.16
1665,68,2022-09-20,7,7472.7,South America,0.11,19.11
1666,50,2023-07-21,3,2051.23,Europe,0.05,5.46
1667,120,2022-03-05,10,7823.06,North America,0.19,43.47
1668,84,2022-02-19,6,9190.52,North America,0.3,26.78
1669,136,2022-11-19,3,2438.23,North America,0.16,16.45
1670,62,2021-01-23,4,2295.41,Europe,0.18,29.12
1671,129,2021-06-17,4,604.17,Europe,0.26,10.17
1672,214,2022-03-25,1,1040.82,Europe,0.1,14.89
1673,63,2023-04-15,5,13036.17,North America,0.08,13.97
1674,161,2021-03-11,6,14048.55,South America,0.21,34.34
1675,129,2021-05-27,8,1420.61,Europe,0.13,47.59
1676,57,2023-11-21,5,10382.98,Asia,0.05,35.92
1677,137,2023-08-21,7,4601.79,Asia,0.03,40.69
1678,225,2021-09-02,3,5036.47,South America,0.24,47.92
1679,171,2023-11-10,7,3950.42,Asia,0.26,24.07
1680,136,2021-10-03,6,4702.29,South America,0.19,32.33
1681,184,2023-04-16,4,5007.95,North America,0.17,21.83
1682,246,2022-12-30,8,13409.21,Asia,0.05,6.52
1683,239,2022-01-17,10,2894.23,Asia,0.12,32.17
1684,28,2022-11-20,7,2844.07,Asia,0.01,13.1
1685,62,2021-02-01,7,3723.04,North America,0.24,21.1
1686,103,2022-11-01,4,7675.58,Asia,0.2,21.74
1687,24,2021-07-06,2,620.76,Asia,0.0,35.97
1688,133,2023-07-20,4,6424.3,Europe,0.14,40.79
1689,169,2022-07-13,9,8424.86,Europe,0.02,17.76
1690,45,2021-03-26,9,23869.06,North America,0.07,30.24
1691,191,2023-05-03,10,1171.5,South America,0.27,23.98
1692,195,2023-01-17,6,11285.77,North America,0.24,13.92
1693,118,2021-11-01,8,12499.76,South America,0.15,49.56
1694,177,2021-08-12,2,1440.6,Asia,0.04,12.7
1695,201,2023-11-06,10,15196.93,Asia,0.11,30.94
1696,52,2022-05-19,1,548.76,North America,0.19,43.52
1697,102,2022-12-12,8,5474.2,South America,0.09,42.87
1698,171,2021-11-29,1,556.72,North America,0.27,46.31
1699,229,2023-03-09,6,1692.64,North America,0.19,8.13
1700,94,2021-03-23,7,1719.03,Asia,0.22,17.36
1701,205,2021-12-29,7,6313.88,South America,0.02,39.86
1702,123,2022-03-23,10,12783.38,South America,0.01,18.43
1703,8,2021-08-29,8,12916.44,North America,0.25,48.52
1704,244,2023-09-21,6,1274.31,Europe,0.28,9.62
1705,235,2022-01-26,1,2226.35,Asia,0.25,11.24
1706,62,2023-12-24,7,4555.83,Asia,0.07,8.96
1707,249,2021-10-03,9,3109.74,North America,0.3,47.03
1708,113,2021-07-17,5,8524.69,North America,0.26,6.94
1709,231,2021-05-28,5,1450.01,South America,0.02,19.82
1710,77,2022-02-22,5,5302.08,South America,0.21,46.62
1711,72,2021-02-09,2,1405.63,South America,0.04,43.79
1712,135,2021-09-04,8,17366.46,Europe,0.2,28.48
1713,100,2022-11-05,10,8045.3,Asia,0.14,27.05
1714,3,2023-08-20,6,12225.58,North America,0.23,26.72
1715,63,2022-10-28,5,10910.71,Asia,0.23,37.01
1716,149,2023-12-15,9,19081.24,Europe,0.25,15.91
1717,40,2021-04-28,2,1293.76,Europe,0.02,27.26
1718,28,2023-07-24,1,328.32,South America,0.2,26.07
1719,106,2021-03-23,4,9824.44,Asia,0.15,20.32
1720,149,2021-04-30,5,11166.06,North America,0.21,34.49
1721,146,2023-01-06,3,4068.27,South America,0.07,21.36
1722,203,2021-11-23,10,21491.32,Europe,0.15,40.1
1723,84,2021-05-23,2,4026.32,Asia,0.08,12.39
1724,108,2022-09-18,10,11048.97,North America,0.19,11.63
1725,211,2022-04-06,2,5579.87,Europe,0.07,45.23
1726,48,2023-06-25,5,4815.11,South America,0.01,34.78
1727,78,2023-12-10,6,13715.88,North America,0.08,46.71
1728,147,2023-08-27,6,8958.62,South America,0.13,11.78
1729,31,2023-12-05,9,3882.98,Asia,0.1,24.86
1730,149,2021-01-05,2,5597.16,South America,0.01,22.21
1731,3,2021-06-11,4,9632.28,Asia,0.09,23.12
1732,60,2022-04-27,9,19850.58,North America,0.18,28.34
1733,200,2022-01-04,1,214.63,Europe,0.19,48.15
1734,9,2023-11-27,2,1548.81,Asia,0.02,6.61
1735,243,2023-08-08,4,8916.82,Europe,0.02,9.55
1736,192,2021-06-02,10,20137.1,South America,0.21,23.21
1737,159,2022-05-21,2,4430.97,Asia,0.07,42.08
1738,225,2021-05-13,8,16611.53,Asia,0.06,40.36
1739,95,2023-03-17,5,11267.22,North America,0.21,17.96
1740,239,2021-12-12,2,618.31,South America,0.06,45.85
1741,7,2023-09-29,5,1057.02,Europe,0.26,35.96
1742,5,2021-12-26,6,8923.78,Asia,0.2,12.5
1743,71,2023-08-28,8,1221.89,South America,0.04,5.57
1744,152,2023-06-04,7,17918.21,Asia,0.1,12.99
1745,31,2021-05-24,2,910.82,North America,0.05,39.21
1746,201,2021-05-26,10,15196.93,North America,0.11,26.32
1747,94,2021-12-11,8,1863.85,North America,0.26,26.27
1748,62,2021-08-07,1,580.85,Europe,0.17,49.57
1749,108,2022-01-02,9,10435.14,North America,0.15,38.97
1750,220,2022-12-09,2,4987.64,South America,0.09,38.13
1751,201,2023-12-03,8,10654.92,Asia,0.22,49.54
1752,5,2023-07-11,8,13683.12,Asia,0.08,25.64
1753,74,2022-12-29,5,689.16,South America,0.21,45.11
1754,176,2023-05-05,2,1851.22,North America,0.08,28.37
1755,211,2021-10-06,3,6389.85,Europe,0.29,43.53
1756,217,2022-04-18,6,6702.01,South America,0.15,16.0
1757,240,2022-10-15,6,1873.61,South America,0.06,9.02
1758,196,2022-02-13,2,856.47,South America,0.29,44.47
1759,43,2022-09-22,9,9426.29,Asia,0.05,45.96
1760,87,2023-10-31,6,8955.57,Asia,0.12,23.78
1761,26,2022-01-19,5,2620.11,Asia,0.06,31.08
1762,211,2021-05-31,10,28799.33,Asia,0.04,40.79
1763,146,2022-04-14,5,7072.08,Europe,0.03,5.38
1764,184,2021-02-20,8,9653.89,Asia,0.2,28.54
1765,47,2023-04-15,10,14174.74,South America,0.17,12.32
1766,170,2023-10-03,5,9739.53,South America,0.02,18.26
1767,45,2022-02-19,1,2652.12,North America,0.07,42.15
1768,105,2022-06-08,1,183.26,Asia,0.15,5.23
1769,165,2022-02-02,1,2186.91,Asia,0.01,11.2
1770,87,2023-11-20,9,12212.14,Europe,0.2,39.6
1771,37,2023-02-19,2,4394.0,Europe,0.21,11.42
1772,230,2022-08-15,7,1298.68,Europe,0.18,8.63
1773,238,2021-03-03,1,1323.53,South America,0.14,20.96
1774,230,2022-06-26,7,1393.7,Asia,0.12,45.69
1775,52,2023-10-13,5,2777.67,South America,0.18,12.8
1776,140,2021-09-04,6,12396.41,Europe,0.24,11.26
1777,107,2022-06-25,5,11102.5,Asia,0.04,29.94
1778,118,2021-12-06,5,8915.27,South America,0.03,30.5
1779,73,2022-02-06,9,24490.26,South America,0.06,40.21
1780,235,2022-11-23,2,5699.44,Asia,0.04,24.89
1781,42,2022-06-08,9,18883.76,South America,0.28,37.07
1782,34,2021-03-27,6,14647.11,South America,0.13,23.92
1783,173,2022-06-15,8,11685.01,South America,0.01,30.15
1784,183,2021-12-06,2,3523.3,Asia,0.23,32.68
1785,235,2023-04-09,4,9855.29,Asia,0.17,21.79
1786,104,2021-04-28,1,1614.82,South America,0.23,22.67
1787,46,2023-01-24,1,835.0,South America,0.14,39.33
1788,38,2021-09-15,1,2069.7,North America,0.03,17.16
1789,8,2023-12-19,6,10591.48,South America,0.18,41.99
1790,12,2023-03-21,6,4812.87,North America,0.26,10.46
1791,80,2023-07-25,4,7547.93,South America,0.15,30.29
1792,191,2021-11-10,3,447.74,Europe,0.07,35.41
1793,221,2022-04-12,5,6301.07,North America,0.19,37.36
1794,124,2022-03-21,8,16071.5,North America,0.19,14.03
1795,118,2022-10-22,1,1746.29,North America,0.05,44.6
1796,120,2023-11-10,4,3631.45,South America,0.06,26.32
1797,185,2022-07-22,7,2892.04,South America,0.02,10.48
1798,74,2023-09-06,8,990.99,Asia,0.29,41.91
1799,197,2022-07-09,10,12263.52,North America,0.2,43.67
1800,150,2021-08-20,7,19052.48,Europe,0.04,5.97
1801,146,2022-01-17,4,5541.01,Europe,0.05,38.37
1802,11,2023-08-22,8,8890.34,North America,0.14,18.03
1803,19,2021-04-17,10,15250.02,South America,0.15,35.05
1804,196,2022-09-26,7,3335.42,South America,0.21,9.83
1805,228,2023-08-27,7,702.51,North America,0.04,17.75
1806,245,2022-03-02,10,16322.06,North America,0.12,31.12
1807,216,2022-08-17,10,24766.12,Asia,0.13,45.86
1808,214,2022-04-22,3,2983.69,Asia,0.14,37.54
1809,3,2022-10-04,1,1878.82,Europe,0.29,21.1
1810,197,2021-02-16,6,6714.28,North America,0.27,28.63
1811,117,2021-08-04,3,3598.2,Asia,0.2,20.83
1812,22,2023-09-20,8,11329.55,Asia,0.21,40.4
1813,82,2023-12-07,5,9243.94,South America,0.28,8.07
1814,218,2022-12-21,7,7423.74,Europe,0.29,32.26
1815,229,2022-03-13,10,2751.41,Asia,0.21,27.81
1816,7,2023-10-04,3,677.06,Asia,0.21,31.5
1817,180,2022-07-14,10,4174.98,North America,0.19,23.17
1818,218,2022-03-22,1,1105.35,North America,0.26,12.16
1819,247,2023-06-05,2,729.3,Asia,0.15,35.57
1820,155,2021-01-28,4,2073.43,Europe,0.29,41.38
1821,154,2021-03-28,2,565.25,South America,0.27,12.83
1822,160,2022-06-18,7,3909.53,Asia,0.28,7.79
1823,219,2023-02-07,2,1118.52,South America,0.01,38.75
1824,225,2022-03-13,6,10868.18,Europe,0.18,42.83
1825,54,2021-09-26,6,3072.73,Europe,0.03,25.23
1826,107,2021-07-09,10,19198.07,South America,0.17,13.81
1827,242,2023-09-23,8,18829.31,Europe,0.2,15.15
1828,149,2022-03-01,7,15038.84,Europe,0.24,41.39
1829,81,2021-02-09,2,2336.17,North America,0.17,33.31
1830,95,2022-08-09,4,11295.74,North America,0.01,11.33
1831,95,2022-12-03,6,13178.37,North America,0.23,30.57
1832,172,2021-08-17,6,5676.04,South America,0.06,37.85
1833,102,2022-01-19,4,2255.85,South America,0.25,30.67
1834,225,2022-05-23,9,17693.93,Europe,0.11,32.83
1835,189,2022-07-21,2,4522.47,North America,0.13,33.15
1836,29,2023-06-27,10,6766.21,Asia,0.02,40.21
1837,41,2022-02-18,2,3028.38,Asia,0.04,15.38
1838,132,2023-09-26,1,1254.56,Asia,0.07,47.33
1839,126,2022-11-22,7,7880.75,Europe,0.21,8.06
1840,81,2022-12-05,5,6895.92,Asia,0.02,30.89
1841,4,2022-02-24,7,13159.62,North America,0.19,29.57
1842,110,2023-07-14,10,8048.14,Asia,0.14,46.28
1843,132,2021-05-05,1,1335.5,Europe,0.01,23.96
1844,36,2023-10-29,6,2502.12,Europe,0.27,7.67
1845,151,2021-04-29,9,9763.07,North America,0.25,19.83
1846,182,2023-01-29,4,7454.94,North America,0.15,41.25
1847,191,2022-12-03,6,683.64,North America,0.29,47.75
1848,22,2021-05-06,9,13875.11,North America,0.14,10.83
1849,216,2021-11-05,2,5636.43,Asia,0.01,27.84
1850,102,2023-04-23,7,4526.74,Europe,0.14,40.17
1851,128,2021-03-29,1,1851.69,Europe,0.28,6.19
1852,159,2022-04-27,9,17580.93,North America,0.18,22.07
1853,69,2021-09-05,9,11330.51,South America,0.14,22.42
1854,180,2021-01-07,3,1345.27,Europe,0.13,24.21
1855,217,2021-07-15,2,2286.57,Asia,0.13,45.37
1856,237,2022-02-20,6,6583.35,North America,0.06,24.64
1857,30,2021-10-15,4,1367.73,Europe,0.07,31.49
1858,48,2021-06-18,7,5311.22,North America,0.22,44.98
1859,223,2023-09-06,1,689.64,North America,0.26,16.25
1860,245,2023-06-13,2,3635.37,Asia,0.02,24.74
1861,16,2021-02-23,1,1091.11,Europe,0.09,32.11
1862,142,2022-09-30,5,1028.78,North America,0.04,22.9
1863,169,2022-12-28,2,1872.19,Europe,0.02,47.23
1864,244,2022-11-01,8,1864.27,Europe,0.21,41.6
